Time to failure, Number of defective sites, Fraction of defect
0.01348291520211029, 1471, 0.06537777777777778
0.01671987799509225, 1841, 0.08182222222222223
0.015251925408731716, 1652, 0.07342222222222222
0.016905971895192162, 1766, 0.07848888888888889
0.011254972422482334, 1248, 0.055466666666666664
0.018779106349596574, 1935, 0.086
0.02114606034946151, 2225, 0.09888888888888889
0.024616290642614502, 2576, 0.11448888888888889
0.020361119625446625, 2153, 0.09568888888888889
0.019824738061026175, 2082, 0.09253333333333333
0.013912706751216829, 1560, 0.06933333333333333
0.013211945126308277, 1463, 0.06502222222222222
0.010965764197485194, 1220, 0.05422222222222222
0.017120212950860924, 1831, 0.08137777777777777
0.017904915628888806, 1886, 0.08382222222222223
0.01728980729028525, 1832, 0.08142222222222223
0.012215214857384846, 1361, 0.06048888888888889
0.01683075051540107, 1764, 0.0784
0.021830985577334497, 2288, 0.10168888888888888
0.021922774084045686, 2340, 0.104
0.022014874996171923, 2301, 0.10226666666666667
0.020185882844880872, 2137, 0.09497777777777777
0.022927039670372355, 2472, 0.10986666666666667
0.015060281900552757, 1631, 0.0724888888888889
0.0220434587476904, 2376, 0.1056
0.0242729781420175, 2537, 0.11275555555555555
0.024022071790805965, 2498, 0.11102222222222222
0.022145683629991385, 2321, 0.10315555555555556
0.019742395231133587, 2038, 0.09057777777777777
0.02266475979726169, 2324, 0.10328888888888889
0.018008950096317363, 1948, 0.08657777777777778
0.02273059250055996, 2376, 0.1056
0.02347936343512941, 2378, 0.10568888888888889
0.02669519766793358, 2716, 0.12071111111111112
0.019433491169643796, 2147, 0.09542222222222223
0.017325116356402166, 1831, 0.08137777777777777
0.019348817319836023, 2075, 0.09222222222222222
0.023199278914587736, 2313, 0.1028
0.018539466582663918, 2002, 0.08897777777777778
0.019430485951532225, 2123, 0.09435555555555555
0.024515580450887847, 2566, 0.11404444444444445
0.023677162145909324, 2411, 0.10715555555555556
0.016692611312882286, 1853, 0.08235555555555556
0.01820059707775692, 1974, 0.08773333333333333
0.022404834626861388, 2343, 0.10413333333333333
0.023023081433009848, 2427, 0.10786666666666667
0.017190347515515157, 1887, 0.08386666666666667
0.02138959546467691, 2161, 0.09604444444444445
0.01638457304038741, 1801, 0.08004444444444445
0.017626285975391072, 1853, 0.08235555555555556
0.015404136466405132, 1619, 0.07195555555555555
0.019749931199204318, 1953, 0.0868
0.01905369116195952, 2000, 0.08888888888888889
0.023518712148511686, 2390, 0.10622222222222222
0.019290422635230463, 2109, 0.09373333333333334
0.019001218551000523, 2010, 0.08933333333333333
0.018588161981753146, 1977, 0.08786666666666666
0.019606072500500477, 2072, 0.09208888888888889
0.0173356315962743, 1913, 0.08502222222222222
0.0184904711072172, 1907, 0.08475555555555556
0.020434746628020643, 2134, 0.09484444444444444
0.016742919731593104, 1767, 0.07853333333333333
0.016927246178833, 1847, 0.08208888888888889
0.024081522695174745, 2554, 0.1135111111111111
0.020254164271753666, 2038, 0.09057777777777777
0.022003134875372775, 2242, 0.09964444444444444
0.027747521171767566, 2827, 0.12564444444444445
0.014784817030342463, 1637, 0.07275555555555556
0.016870660834094282, 1827, 0.0812
0.02222387849370687, 2340, 0.104
0.023012161592194717, 2400, 0.10666666666666667
0.022163743286751355, 2373, 0.10546666666666667
0.012184862293339, 1305, 0.058
0.021935082937049075, 2177, 0.09675555555555555
0.01725176753192524, 1826, 0.08115555555555555
0.02643471698754067, 2667, 0.11853333333333334
0.021301774859943765, 2243, 0.09968888888888888
0.02037111121841799, 2121, 0.09426666666666667
0.01681476932686913, 1790, 0.07955555555555556
0.020388466282764355, 2200, 0.09777777777777778
0.025664007352303134, 2627, 0.11675555555555556
0.01517153814775592, 1678, 0.07457777777777778
0.02920147245621084, 2942, 0.13075555555555557
0.02672307607792723, 2708, 0.12035555555555555
0.02550142600512167, 2685, 0.11933333333333333
0.023478874171380913, 2458, 0.10924444444444445
0.02044876118662098, 2156, 0.09582222222222223
0.01985632310778266, 2109, 0.09373333333333334
0.019716170326239707, 2053, 0.09124444444444445
0.02129140049209225, 2109, 0.09373333333333334
0.022738577929883715, 2360, 0.10488888888888889
0.013299576333416904, 1487, 0.06608888888888889
0.021804089604128708, 2267, 0.10075555555555556
0.02090947769697508, 2188, 0.09724444444444444
0.02107705758066613, 2198, 0.0976888888888889
0.02332865602769121, 2428, 0.10791111111111111
0.02472646076014558, 2476, 0.11004444444444444
0.018110629239446348, 1955, 0.08688888888888889
0.022443819118348345, 2315, 0.10288888888888889
0.017281980582729596, 1858, 0.08257777777777778
0.010611166753097633, 1189, 0.052844444444444444
0.021687542191802356, 2304, 0.1024
0.011951022059756337, 1341, 0.0596
0.012032566178956455, 1327, 0.058977777777777775
0.019432723246845047, 2019, 0.08973333333333333
0.019796013593992568, 2120, 0.09422222222222222
0.024480411748118176, 2513, 0.1116888888888889
0.018654329058277415, 2016, 0.0896
0.019790623473728373, 2081, 0.09248888888888888
0.016101251961251062, 1702, 0.07564444444444444
0.017743655976565118, 1930, 0.08577777777777777
0.02215956017911452, 2270, 0.10088888888888889
0.017855786057003144, 1915, 0.08511111111111111
0.023025425875224742, 2399, 0.10662222222222222
0.018189002279580237, 1957, 0.08697777777777778
0.026404514873906083, 2719, 0.12084444444444445
0.019381116414702085, 2033, 0.09035555555555555
0.022497873303409983, 2364, 0.10506666666666667
0.019400583699503888, 2149, 0.09551111111111112
0.010670235201382541, 1145, 0.050888888888888886
0.019545958277121096, 2095, 0.09311111111111112
0.017206241236207457, 1939, 0.08617777777777778
0.013198907448872471, 1461, 0.06493333333333333
0.019607527898194244, 2033, 0.09035555555555555
0.019090194251174017, 2007, 0.0892
0.023897133213490115, 2455, 0.10911111111111112
0.013136850574106823, 1419, 0.06306666666666666
0.017907235897907926, 1879, 0.0835111111111111
0.02004290347325285, 2095, 0.09311111111111112
0.01924776005708615, 2091, 0.09293333333333334
0.015357772868590764, 1659, 0.07373333333333333
0.026928537096310844, 2730, 0.12133333333333333
0.02937384938513124, 3002, 0.13342222222222222
0.013189660362765294, 1457, 0.06475555555555555
0.018865761055842586, 2041, 0.09071111111111112
0.018312284028587523, 1987, 0.08831111111111112
0.018249889840207135, 1929, 0.08573333333333333
0.0213945934486572, 2263, 0.10057777777777778
0.01807222028222725, 1903, 0.08457777777777778
0.02158513183449145, 2200, 0.09777777777777778
0.0141126634234408, 1577, 0.0700888888888889
0.024479091618268802, 2543, 0.11302222222222222
0.022459874005363905, 2347, 0.1043111111111111
0.029182091731327086, 2916, 0.1296
0.014480828251080992, 1607, 0.07142222222222222
0.019967436784341732, 2207, 0.09808888888888889
0.025247831621939974, 2590, 0.11511111111111111
0.02557723626816441, 2641, 0.11737777777777778
0.02345677715336579, 2443, 0.10857777777777777
0.013925987639717962, 1539, 0.0684
0.011990170668988068, 1301, 0.05782222222222222
0.019460404006819216, 2133, 0.0948
0.02199881605032782, 2236, 0.09937777777777777
0.020583099582317122, 2151, 0.0956
0.01865962463866755, 2005, 0.08911111111111111
0.01611204847926197, 1742, 0.07742222222222223
0.026560611669074145, 2660, 0.11822222222222223
0.023102107610719246, 2413, 0.10724444444444445
0.022599670275826295, 2365, 0.10511111111111111
0.022564544517946736, 2395, 0.10644444444444444
0.022150736613829963, 2237, 0.09942222222222222
0.017838175485676313, 1904, 0.08462222222222222
0.01470014681324111, 1545, 0.06866666666666667
0.019813447613466866, 2058, 0.09146666666666667
0.02184488989236998, 2331, 0.1036
0.021518764393619494, 2238, 0.09946666666666666
0.021913671387711546, 2370, 0.10533333333333333
0.02388253187501125, 2499, 0.11106666666666666
0.018233620662292793, 1954, 0.08684444444444445
0.018830484396461115, 1994, 0.08862222222222223
0.022047660951605774, 2279, 0.10128888888888889
0.021358642183362992, 2301, 0.10226666666666667
0.021475707997108157, 2290, 0.10177777777777777
0.01829273891933072, 1919, 0.08528888888888889
0.026543452192502006, 2748, 0.12213333333333333
0.018846760320401303, 1983, 0.08813333333333333
0.023791921558858953, 2549, 0.11328888888888888
0.023108710291435828, 2358, 0.1048
0.02324162644210835, 2448, 0.1088
0.021866126411377283, 2318, 0.10302222222222222
0.01639018827095638, 1835, 0.08155555555555556
0.01694440971313547, 1819, 0.08084444444444444
0.02339610158345823, 2502, 0.1112
0.023587917143696974, 2441, 0.10848888888888888
0.018357070486920594, 1988, 0.08835555555555556
0.01847797192135516, 1941, 0.08626666666666667
0.021463047198062506, 2246, 0.09982222222222223
0.018030201875371087, 1976, 0.08782222222222222
0.022420437301038713, 2310, 0.10266666666666667
0.023255967943394153, 2373, 0.10546666666666667
0.017335766462270957, 1835, 0.08155555555555556
0.020909254228926134, 2238, 0.09946666666666666
0.01736518937824408, 1925, 0.08555555555555555
0.02671706611033101, 2698, 0.11991111111111111
0.018145872977821192, 2006, 0.08915555555555556
0.022680934520555793, 2363, 0.10502222222222223
0.024520151972400855, 2529, 0.1124
0.021782253196023272, 2284, 0.10151111111111111
0.019497763454756185, 1986, 0.08826666666666666
0.015715337909883456, 1620, 0.072
0.018729790034583804, 1912, 0.08497777777777778
0.02072431350026509, 2169, 0.0964
0.02697206320492298, 2754, 0.1224
0.01795131012779677, 1967, 0.08742222222222222
0.020478788434232016, 2189, 0.09728888888888888
0.009073930253661693, 1045, 0.04644444444444444
0.017250074572961897, 1787, 0.07942222222222223
0.021459070110307406, 2238, 0.09946666666666666
0.019253192903366596, 2100, 0.09333333333333334
0.02368972919113985, 2433, 0.10813333333333333
0.01762689693811419, 1850, 0.08222222222222222
0.01917521471249465, 2071, 0.09204444444444444
0.013870378439263734, 1547, 0.06875555555555556
0.022215170194891356, 2396, 0.10648888888888888
0.024263919958395767, 2553, 0.11346666666666666
0.021869395398934937, 2275, 0.10111111111111111
0.021368997616175934, 2311, 0.10271111111111111
0.018385249045263344, 1984, 0.08817777777777777
0.019179012508231133, 2105, 0.09355555555555556
0.014648937094640761, 1674, 0.0744
0.025044818254910364, 2587, 0.11497777777777778
0.01834541066954368, 1890, 0.084
0.02013371455546105, 2220, 0.09866666666666667
0.011489601692774019, 1321, 0.05871111111111111
0.022645357924374797, 2368, 0.10524444444444445
0.019731623719157116, 2068, 0.09191111111111111
0.02714143752054375, 2732, 0.12142222222222222
0.017078503479822704, 1724, 0.07662222222222222
0.018115886287353014, 1957, 0.08697777777777778
0.019095576303465898, 1974, 0.08773333333333333
0.016426747668190834, 1776, 0.07893333333333333
0.02401494089834826, 2430, 0.108
0.019232440369357572, 2059, 0.09151111111111111
0.01353396304260452, 1481, 0.06582222222222223
0.01809269603039497, 1964, 0.08728888888888889
0.025485977596804005, 2647, 0.11764444444444444
0.016842785048735893, 1813, 0.08057777777777778
0.019266927197447593, 2080, 0.09244444444444444
0.01766206624616399, 1868, 0.08302222222222222
0.017572694481531283, 1900, 0.08444444444444445
0.018734194890989094, 1977, 0.08786666666666666
0.01834282263786293, 1955, 0.08688888888888889
0.015583923287863757, 1660, 0.07377777777777778
0.024290851173608238, 2545, 0.1131111111111111
0.01630333115992839, 1796, 0.07982222222222222
0.02111882669880725, 2227, 0.09897777777777778
0.024969237572813847, 2529, 0.1124
0.025203556540841787, 2589, 0.11506666666666666
0.01969987443045462, 2111, 0.09382222222222222
0.012495105602932438, 1389, 0.061733333333333335
0.015321113076758696, 1696, 0.07537777777777778
0.023448175444973438, 2524, 0.11217777777777778
0.02493182018327966, 2563, 0.11391111111111112
0.02053356349490281, 2138, 0.09502222222222222
0.022859987929696634, 2441, 0.10848888888888888
0.017339975377952073, 1839, 0.08173333333333334
0.014422294674199964, 1617, 0.07186666666666666
0.023448919334938548, 2392, 0.1063111111111111
0.014999520381079979, 1659, 0.07373333333333333
0.010557487229076758, 1153, 0.05124444444444445
0.020710807200425504, 2220, 0.09866666666666667
0.016744574077887073, 1793, 0.07968888888888889
0.02198839243057243, 2403, 0.1068
0.021167609840264508, 2279, 0.10128888888888889
0.017858442402744975, 1907, 0.08475555555555556
0.024848458845711453, 2558, 0.1136888888888889
0.02448886321303513, 2476, 0.11004444444444444
0.010006171244439963, 1106, 0.049155555555555557
0.025139179537812775, 2588, 0.11502222222222222
0.012491145805476207, 1327, 0.058977777777777775
0.021249295953420465, 2315, 0.10288888888888889
0.016652811134021138, 1859, 0.08262222222222222
0.02042582831725761, 2202, 0.09786666666666667
0.02360563120248458, 2420, 0.10755555555555556
0.019631381780920065, 2048, 0.09102222222222223
0.0209224002477616, 2184, 0.09706666666666666
0.024442344805433735, 2525, 0.11222222222222222
0.013794786878274169, 1558, 0.06924444444444444
0.021474900570779176, 2283, 0.10146666666666666
0.014508522206819382, 1544, 0.06862222222222222
0.01462063641473695, 1613, 0.07168888888888889
0.01333903961857093, 1479, 0.06573333333333334
0.021087308207830436, 2226, 0.09893333333333333
0.021808612949271482, 2281, 0.10137777777777777
0.019832101168659376, 2079, 0.0924
0.01626721457396382, 1788, 0.07946666666666667
0.01886031308743115, 2021, 0.08982222222222222
0.022135538640969402, 2389, 0.10617777777777777
0.016960698767555057, 1790, 0.07955555555555556
0.019612552521817882, 2117, 0.09408888888888889
0.015556898618777251, 1690, 0.07511111111111111
0.020936935092230612, 2272, 0.10097777777777778
0.023229106414862862, 2394, 0.1064
0.018821823864578393, 1969, 0.08751111111111111
0.02114292233521049, 2246, 0.09982222222222223
