Time to failure, Number of defective sites, Fraction of defect
0.02829701064089293, 3070, 0.1228
0.01724982618855861, 1998, 0.07992
0.016824997264621316, 1907, 0.07628
0.02078105007669783, 2384, 0.09536
0.02201126004986258, 2465, 0.0986
0.020820082148581307, 2328, 0.09312
0.02363268473578993, 2562, 0.10248
0.028953931669315723, 3135, 0.1254
0.022280368836165566, 2485, 0.0994
0.022862667999871734, 2509, 0.10036
0.01983697019840696, 2201, 0.08804
0.020784093796140955, 2268, 0.09072
0.018865415118648504, 2132, 0.08528
0.019253021134870586, 2139, 0.08556
0.02307570451691057, 2604, 0.10416
0.024608729259803914, 2811, 0.11244
0.027511858326107697, 2983, 0.11932
0.01899945822478409, 2191, 0.08764
0.01919493243447154, 2256, 0.09024
0.020880019588422817, 2340, 0.0936
0.019767522271890138, 2368, 0.09472
0.024443711577294268, 2712, 0.10848
0.021845529395731006, 2462, 0.09848
0.02414869542571435, 2665, 0.1066
0.019210391915158394, 2138, 0.08552
0.02373552397137315, 2613, 0.10452
0.02221405616714315, 2449, 0.09796
0.02114647844490077, 2300, 0.092
0.02396875216629007, 2704, 0.10816
0.01969405878513222, 2259, 0.09036
0.025920044380657828, 2886, 0.11544
0.014492104031504967, 1686, 0.06744
0.02314597550191173, 2646, 0.10584
0.024160134453179383, 2660, 0.1064
0.02309095947977627, 2614, 0.10456
0.01947036787934145, 2222, 0.08888
0.023134815198121307, 2543, 0.10172
0.020387018385905637, 2321, 0.09284
0.022586441270138393, 2567, 0.10268
0.027441732927851698, 2951, 0.11804
0.02189278705798869, 2494, 0.09976
0.025567441201509007, 2784, 0.11136
0.026120477489885573, 2805, 0.1122
0.02365990690087371, 2672, 0.10688
0.024829837389891918, 2731, 0.10924
0.02612562218465612, 2850, 0.114
0.025731863236974226, 2815, 0.1126
0.02118556428958354, 2338, 0.09352
0.019637771828987894, 2175, 0.087
0.027278100838182467, 2958, 0.11832
0.022998516280224906, 2545, 0.1018
0.02236117466847187, 2531, 0.10124
0.02729919306535963, 2924, 0.11696
0.021427410440705577, 2406, 0.09624
0.021655401550279712, 2503, 0.10012
0.023927376136188484, 2681, 0.10724
0.025571792280819457, 2898, 0.11592
0.024077867786278195, 2726, 0.10904
0.024900034184752933, 2615, 0.1046
0.030688816885725948, 3267, 0.13068
0.01716844541084257, 1999, 0.07996
0.01952753892275349, 2215, 0.0886
0.020690779604458115, 2325, 0.093
0.021845963756730334, 2434, 0.09736
0.02598779126900617, 2811, 0.11244
0.015751795973943314, 1802, 0.07208
0.017614676483235885, 2039, 0.08156
0.018400880062186164, 2115, 0.0846
0.022744180316576195, 2491, 0.09964
0.024630762904984026, 2718, 0.10872
0.021548851431270593, 2463, 0.09852
0.03043683205529956, 3231, 0.12924
0.019513038282871355, 2246, 0.08984
0.024005168006683498, 2655, 0.1062
0.024008271677844643, 2669, 0.10676
0.02203408910509439, 2484, 0.09936
0.0164525932119547, 1886, 0.07544
0.026158373398305866, 2874, 0.11496
0.025303122585317625, 2782, 0.11128
0.02341711705645273, 2515, 0.1006
0.020316640999005826, 2245, 0.0898
0.021362660857910214, 2312, 0.09248
0.018472883136605115, 2118, 0.08472
0.023561365750472085, 2605, 0.1042
0.023802052518459706, 2612, 0.10448
0.02068481570460761, 2251, 0.09004
0.020754755660459624, 2310, 0.0924
0.02269294067182769, 2508, 0.10032
0.02418624396863329, 2637, 0.10548
0.020644513976039048, 2373, 0.09492
0.026383376388682336, 2897, 0.11588
0.023995495678978337, 2704, 0.10816
0.025681233357332817, 2878, 0.11512
0.024227658068840165, 2714, 0.10856
0.025625685084537542, 2838, 0.11352
0.01823020459906734, 2103, 0.08412
0.02672439180901203, 2923, 0.11692
0.015354308852896615, 1764, 0.07056
0.02445218155671165, 2625, 0.105
0.027908507198373622, 3067, 0.12268
0.019594284125592637, 2209, 0.08836
0.01921462591561648, 2193, 0.08772
0.022084008339319065, 2415, 0.0966
0.023163714631157344, 2559, 0.10236
0.0143478518825684, 1640, 0.0656
0.0184201547435735, 2091, 0.08364
0.01509127923846417, 1732, 0.06928
0.024062116517861908, 2689, 0.10756
0.02090710851694837, 2348, 0.09392
0.017195096296938994, 2035, 0.0814
0.023590783190581895, 2556, 0.10224
0.016464980662792682, 1878, 0.07512
0.024389318406279607, 2693, 0.10772
0.020701846665663545, 2343, 0.09372
0.017174618078525116, 1980, 0.0792
0.023067102044503903, 2588, 0.10352
0.01990908537584335, 2185, 0.0874
0.018475110523248458, 2056, 0.08224
0.027055700569222206, 2983, 0.11932
0.02930253909992686, 3249, 0.12996
0.020883961156740172, 2366, 0.09464
0.019672007716074316, 2278, 0.09112
0.024252884928930844, 2639, 0.10556
0.022833434080744317, 2545, 0.1018
0.024694826158167347, 2880, 0.1152
0.023696157134995902, 2585, 0.1034
0.02207750507305722, 2384, 0.09536
0.017453643546114447, 1974, 0.07896
0.018886560476056146, 2094, 0.08376
0.019917163980448554, 2259, 0.09036
0.024061859382823132, 2658, 0.10632
0.019529072718027545, 2230, 0.0892
0.01695718630055643, 1978, 0.07912
0.02620483659870143, 2810, 0.1124
0.02372066252626973, 2587, 0.10348
0.02180233347540088, 2414, 0.09656
0.022091265408071506, 2454, 0.09816
0.0214708990043923, 2390, 0.0956
0.022559905793785355, 2487, 0.09948
0.02327802608879477, 2583, 0.10332
0.021970112417481032, 2453, 0.09812
0.02610708974910054, 2783, 0.11132
0.01387605339137655, 1593, 0.06372
0.02355122628128519, 2593, 0.10372
0.020949252673728876, 2311, 0.09244
0.027227010744618124, 2946, 0.11784
