Time to failure, Number of defective sites, Fraction of defect
0.005389132207369231, 1348, 0.10784
0.007466200066517635, 1789, 0.14312
0.009746529580416831, 2242, 0.17936
0.007034689327187027, 1728, 0.13824
0.004896420930859588, 1214, 0.09712
0.002904751247561359, 802, 0.06416
0.007092614826051471, 1712, 0.13696
0.0037015213531511487, 959, 0.07672
0.006181413327358677, 1550, 0.124
0.0048520938312286025, 1243, 0.09944
0.006758772009213889, 1707, 0.13656
0.004381748098691536, 1082, 0.08656
0.008032912625564286, 1841, 0.14728
0.006535018071008669, 1674, 0.13392
0.007035315429259587, 1787, 0.14296
0.006758516818691756, 1655, 0.1324
0.008484048031538323, 1984, 0.15872
0.004463948315466178, 1138, 0.09104
0.010525170291579981, 2319, 0.18552
0.006934694154875, 1661, 0.13288
0.008901233491999842, 2120, 0.1696
0.006744542749370181, 1627, 0.13016
0.003249477670447392, 873, 0.06984
0.008092860581389147, 1861, 0.14888
0.007488432817399548, 1779, 0.14232
0.005117699165333578, 1342, 0.10736
0.0069453745148795295, 1687, 0.13496
0.006945426016035192, 1707, 0.13656
0.008003918732454766, 1959, 0.15672
0.0022690557995877696, 653, 0.05224
0.005846636206693078, 1559, 0.12472
0.008192412799847204, 1947, 0.15576
0.0038891827755712445, 991, 0.07928
0.005318906996589366, 1373, 0.10984
0.00669007375255723, 1676, 0.13408
0.011627926774690165, 2624, 0.20992
0.0058878179251243435, 1516, 0.12128
0.004813365947916551, 1228, 0.09824
0.010700781589045822, 2340, 0.1872
0.006988920038809646, 1706, 0.13648
0.003855055724102325, 1010, 0.0808
0.005363973156815645, 1375, 0.11
0.011373592252145884, 2509, 0.20072
0.006027661029326399, 1549, 0.12392
0.006460636827241077, 1646, 0.13168
0.00528278543443093, 1407, 0.11256
0.006601903738223321, 1597, 0.12776
0.006319643244593229, 1573, 0.12584
0.008421056363407444, 2039, 0.16312
0.009173228225114299, 2211, 0.17688
0.007470845634394933, 1825, 0.146
0.010715851759698242, 2407, 0.19256
0.008496390104245107, 1986, 0.15888
