Time to failure, Number of defective sites, Fraction of defect
0.012852572325064834, 432, 0.03456
0.014581345909747983, 471, 0.03768
0.006931064475834642, 227, 0.01816
0.012694186969837838, 406, 0.03248
0.013276480099636749, 459, 0.03672
0.01492257806230787, 493, 0.03944
0.013670843350546545, 441, 0.03528
0.013223277430689262, 454, 0.03632
0.006971392593383111, 228, 0.01824
0.016706648634029736, 521, 0.04168
0.010779247764003259, 387, 0.03096
0.007469605037332649, 234, 0.01872
0.01729702387568536, 554, 0.04432
0.012008831050744802, 436, 0.03488
0.017376283921368276, 574, 0.04592
0.010026272094488147, 336, 0.02688
0.016421482023075487, 520, 0.0416
0.017142769542083745, 545, 0.0436
0.013139800881821378, 454, 0.03632
0.010592392055349316, 357, 0.02856
0.012404178571698904, 422, 0.03376
0.014394211311969251, 429, 0.03432
0.00820634207836742, 277, 0.02216
0.015629826735104636, 536, 0.04288
0.011699068228249745, 400, 0.032
0.010052854692365611, 342, 0.02736
0.014999330584716532, 513, 0.04104
0.015544791894403186, 515, 0.0412
0.00452452603766727, 141, 0.01128
0.010750033273815126, 370, 0.0296
0.012722963631166592, 440, 0.0352
0.008606946381637575, 301, 0.02408
0.010946088871516976, 362, 0.02896
0.015387496748816232, 525, 0.042
0.011716870018685698, 383, 0.03064
0.017115631510716888, 572, 0.04576
0.016231800210302336, 538, 0.04304
0.016647274344249882, 571, 0.04568
0.014860043584188388, 508, 0.04064
0.010679865795447076, 358, 0.02864
0.008382906138933497, 297, 0.02376
0.00823721921464572, 274, 0.02192
0.013574849037020822, 471, 0.03768
0.010905813042860743, 355, 0.0284
0.017741758967698154, 569, 0.04552
0.011006048858089238, 378, 0.03024
0.013898924168747238, 460, 0.0368
0.019449849943075723, 609, 0.04872
0.013725400379875553, 461, 0.03688
0.015523812430533513, 525, 0.042
0.014314408179618153, 467, 0.03736
0.01708045737989116, 559, 0.04472
0.016710945824634307, 558, 0.04464
0.005074425602983019, 168, 0.01344
0.01315184294271012, 464, 0.03712
0.013570628468060125, 448, 0.03584
0.012649033753703567, 409, 0.03272
0.008967499966304578, 286, 0.02288
0.012270220449182754, 428, 0.03424
0.012215045979718045, 399, 0.03192
0.01512646844054287, 507, 0.04056
0.015306806499222319, 490, 0.0392
0.016466792919163805, 529, 0.04232
0.01802295137588221, 604, 0.04832
0.010723319460705753, 362, 0.02896
0.01526858159360392, 512, 0.04096
0.017046333430043248, 563, 0.04504
0.019396753278948534, 627, 0.05016
0.010309803428182584, 364, 0.02912
0.015908080452370188, 554, 0.04432
0.016329955330139694, 548, 0.04384
0.018263231126755753, 578, 0.04624
0.014761767574149098, 467, 0.03736
0.016132107172543052, 556, 0.04448
0.012631662610418594, 422, 0.03376
0.015404033118302475, 492, 0.03936
0.017312497971412065, 572, 0.04576
0.01890706208247588, 637, 0.05096
0.014233738371977939, 456, 0.03648
0.015688294994656897, 495, 0.0396
0.009010627470845647, 287, 0.02296
0.014654628240059031, 493, 0.03944
0.02063339881285992, 712, 0.05696
0.007770527006239336, 260, 0.0208
0.010247747661107443, 341, 0.02728
0.009131431725678478, 304, 0.02432
0.012964611291546089, 442, 0.03536
0.016172446973801616, 546, 0.04368
0.017081739459832202, 567, 0.04536
0.013702646854126758, 459, 0.03672
0.009494892074643947, 309, 0.02472
0.013046893343584897, 493, 0.03944
0.009751057130533643, 316, 0.02528
0.013381518386070195, 492, 0.03936
0.011311692451985777, 383, 0.03064
0.0120256569228354, 411, 0.03288
0.009939017624943336, 334, 0.02672
0.01240262541381446, 410, 0.0328
0.01475542542986115, 474, 0.03792
0.011736809403998792, 402, 0.03216
0.010769140362656504, 353, 0.02824
0.012428093292256656, 403, 0.03224
0.011089516186451669, 370, 0.0296
0.01947423716521936, 618, 0.04944
0.016011167069110398, 551, 0.04408
0.014962014549632119, 474, 0.03792
0.0176460057795267, 578, 0.04624
0.013541206636150735, 462, 0.03696
0.009556660232568721, 304, 0.02432
0.004427291745874802, 133, 0.01064
0.016167631962755714, 563, 0.04504
0.010345200877087127, 356, 0.02848
0.012376913715636253, 445, 0.0356
0.018961175192824066, 598, 0.04784
0.011756594839460906, 412, 0.03296
0.006633187897853762, 227, 0.01816
0.012469627767043284, 404, 0.03232
0.01691583676789065, 549, 0.04392
0.01585914835148569, 515, 0.0412
0.010292769629669804, 320, 0.0256
0.01961258500462367, 621, 0.04968
