Time to failure, Number of defective sites, Fraction of defect
0.023214375050571365, 3191, 0.25528
0.034185744860752945, 4154, 0.33232
0.023685223170736548, 3329, 0.26632
0.03274902387879594, 3991, 0.31928
0.03180244696565345, 3954, 0.31632
0.01819356560002644, 2757, 0.22056
0.031067278290643034, 3962, 0.31696
0.03351946126518034, 4130, 0.3304
0.026648007008458444, 3523, 0.28184
0.034451341293993513, 4203, 0.33624
0.014971277056331278, 2361, 0.18888
0.02843673859164754, 3753, 0.30024
0.018645670957263754, 2802, 0.22416
0.039204455624466644, 4598, 0.36784
0.027655917683224843, 3669, 0.29352
0.021731892665659492, 3196, 0.25568
0.03125037513762124, 4000, 0.32
0.03788420172408011, 4476, 0.35808
0.038351662462938106, 4461, 0.35688
0.029237443007645057, 3754, 0.30032
0.03013201328298639, 3888, 0.31104
0.02362766163127968, 3247, 0.25976
0.025073436322453273, 3429, 0.27432
0.04269119557542376, 4703, 0.37624
0.03773656792451, 4458, 0.35664
0.041631009649405255, 4625, 0.37
0.033643212933911704, 4082, 0.32656
0.025061510155891437, 3447, 0.27576
0.03146373897154028, 3864, 0.30912
0.027368202388353788, 3635, 0.2908
0.03243848903566222, 4008, 0.32064
0.018777962300668936, 2741, 0.21928
0.018864289978393563, 2806, 0.22448
0.019891607387732883, 2889, 0.23112
0.026028297331124398, 3558, 0.28464
0.04151640456010527, 4588, 0.36704
0.020732136668677, 3037, 0.24296
0.03951316618721732, 4479, 0.35832
0.03319524279351312, 4119, 0.32952
0.037357790392546476, 4417, 0.35336
0.015764426555073045, 2500, 0.2
0.029569773495502345, 3821, 0.30568
0.02764758006439671, 3633, 0.29064
0.03719459820069588, 4358, 0.34864
0.028108928337753147, 3690, 0.2952
0.03991041320907546, 4477, 0.35816
0.03352111276414049, 4134, 0.33072
0.029301833294314874, 3800, 0.304
0.035854385361517374, 4307, 0.34456
0.03443889513886086, 4161, 0.33288
0.024661669269024952, 3427, 0.27416
0.03025888762357331, 3883, 0.31064
0.03804717187472351, 4410, 0.3528
0.026910057544577218, 3604, 0.28832
0.03266148697492828, 4091, 0.32728
0.02459818934504269, 3388, 0.27104
0.023847966455041662, 3361, 0.26888
0.035162070047152896, 4174, 0.33392
0.019668397172105757, 2921, 0.23368
0.03231836699709386, 4033, 0.32264
0.021687768034898185, 3139, 0.25112
0.025601002887810656, 3456, 0.27648
0.017025732209170866, 2565, 0.2052
0.03010966138880087, 3800, 0.304
0.0377869775837146, 4412, 0.35296
0.02738689510465879, 3678, 0.29424
0.01861386370264111, 2745, 0.2196
0.027272717039164285, 3624, 0.28992
0.019601971607645693, 2888, 0.23104
0.02650585826569078, 3623, 0.28984
0.01842672464066953, 2742, 0.21936
0.02873367764668941, 3737, 0.29896
0.0381695029908732, 4434, 0.35472
0.03041631868624906, 3918, 0.31344
0.024406814706197315, 3341, 0.26728
0.02431161179141238, 3352, 0.26816
0.02690195974336975, 3690, 0.2952
0.024404225742051068, 3336, 0.26688
0.01772278619870779, 2709, 0.21672
0.02661233298302827, 3530, 0.2824
0.03686755869378397, 4404, 0.35232
0.03055365040289975, 3838, 0.30704
0.03866452531264417, 4485, 0.3588
0.03217855608686303, 3939, 0.31512
0.010709257097115461, 1807, 0.14456
0.020378639880098606, 2991, 0.23928
0.029076983836929797, 3757, 0.30056
0.022089894436183234, 3081, 0.24648
0.029774132183088737, 3837, 0.30696
0.02082009985155858, 2984, 0.23872
0.02370636896608771, 3268, 0.26144
0.031854449349018814, 4020, 0.3216
0.03421251920090009, 4176, 0.33408
0.01888666716832523, 2862, 0.22896
0.03126265708479004, 3969, 0.31752
0.019977301235249274, 2908, 0.23264
0.03717994516421657, 4345, 0.3476
0.016493853160126273, 2542, 0.20336
0.04342990572945849, 4747, 0.37976
