Time to failure, Number of defective sites, Fraction of defect
0.020653822267206218, 3418, 0.27344
0.026009900329682322, 3865, 0.3092
0.03251991300999476, 4373, 0.34984
0.04243749994325397, 5053, 0.40424
0.024204202734100944, 3731, 0.29848
0.03759974730667806, 4722, 0.37776
0.021242410182666357, 3426, 0.27408
0.028394948967596197, 4097, 0.32776
0.04200407495935635, 4923, 0.39384
0.026781854211094323, 3963, 0.31704
0.013009623819652654, 2445, 0.1956
0.031929826220864044, 4318, 0.34544
0.02527155242836522, 3791, 0.30328
0.02661495237729787, 3929, 0.31432
0.02021031014974338, 3299, 0.26392
0.021030996622755187, 3407, 0.27256
0.026861265279956106, 3970, 0.3176
0.038846065462717315, 4777, 0.38216
0.028777378702791845, 4236, 0.33888
0.022814879153737196, 3599, 0.28792
0.01780886032780772, 3051, 0.24408
0.02446148256787398, 3696, 0.29568
0.0318918202375924, 4394, 0.35152
0.03270299177832566, 4466, 0.35728
0.029860522901687125, 4269, 0.34152
0.032799116241275336, 4468, 0.35744
0.03574500013552716, 4682, 0.37456
0.03641046792992722, 4677, 0.37416
0.018301964615862698, 3164, 0.25312
0.024396190892255747, 3816, 0.30528
0.01853795125973656, 3137, 0.25096
0.04095652791394285, 4924, 0.39392
0.022881449423729043, 3637, 0.29096
0.02288998093920311, 3653, 0.29224
0.01791277074657411, 3143, 0.25144
0.0437547888568602, 5096, 0.40768
0.02623714056345865, 3855, 0.3084
0.03803910632256231, 4813, 0.38504
0.03464985061913435, 4492, 0.35936
0.023836560883209373, 3689, 0.29512
0.031571556681046574, 4381, 0.35048
0.03085519934134345, 4239, 0.33912
0.02427808054758468, 3739, 0.29912
0.03342261467581717, 4508, 0.36064
0.022116228479559522, 3552, 0.28416
0.027306287010377028, 4003, 0.32024
0.037685279261138405, 4779, 0.38232
0.024331316869321905, 3722, 0.29776
0.02761466184194092, 4051, 0.32408
0.033876236293261065, 4515, 0.3612
0.020212044493728966, 3316, 0.26528
0.024011382468538893, 3643, 0.29144
0.02111392225087812, 3431, 0.27448
0.01896535791801116, 3174, 0.25392
0.02317582784681977, 3670, 0.2936
0.02406440951314775, 3645, 0.2916
0.028217041350680434, 4088, 0.32704
0.02096811401056307, 3396, 0.27168
0.019232839826210373, 3181, 0.25448
0.025665560496896625, 3875, 0.31
0.019886487969374398, 3300, 0.264
0.033842095117514424, 4480, 0.3584
0.01585414263577862, 2851, 0.22808
0.025911866366552416, 3929, 0.31432
0.024456785839871993, 3773, 0.30184
0.03703752967377314, 4762, 0.38096
0.033233169147380344, 4490, 0.3592
0.019561477841912117, 3307, 0.26456
0.03591395127557359, 4683, 0.37464
0.027159575537120614, 3976, 0.31808
0.0321290671447933, 4409, 0.35272
0.032744354293917144, 4418, 0.35344
