Time to failure, Number of defective sites, Fraction of defect
0.0946752780105875, 1762, 0.14096
0.07639436558917807, 1458, 0.11664
0.09613498067965667, 1802, 0.14416
0.08991049110637697, 1768, 0.14144
0.08957048378459283, 1702, 0.13616
0.10548634132846282, 1993, 0.15944
0.1002614379438061, 1956, 0.15648
0.13356390377976657, 2449, 0.19592
0.11401244277734175, 2211, 0.17688
0.07954043698267418, 1553, 0.12424
0.11811277057004013, 2219, 0.17752
0.056947201272779926, 1180, 0.0944
0.08647291392036507, 1646, 0.13168
0.12189100859414277, 2231, 0.17848
0.10249869300710217, 1992, 0.15936
0.09576681061736517, 1844, 0.14752
0.0849553750455674, 1654, 0.13232
0.09729968590722862, 1828, 0.14624
0.02456344683880634, 510, 0.0408
0.10511442637893506, 2048, 0.16384
0.11562785459460194, 2163, 0.17304
0.11589644386042948, 2198, 0.17584
0.1019975328005187, 1941, 0.15528
0.0931719500166711, 1842, 0.14736
0.09909464641033211, 1844, 0.14752
0.09195967919667608, 1718, 0.13744
0.08738173745600314, 1645, 0.1316
0.09454158688515273, 1794, 0.14352
0.10008982326378318, 1944, 0.15552
0.04634994194606007, 947, 0.07576
0.12212000555304202, 2263, 0.18104
0.11433268383220785, 2167, 0.17336
0.043936032709974975, 846, 0.06768
0.09852197011962262, 1990, 0.1592
0.07852514134812238, 1551, 0.12408
0.13176967801710054, 2465, 0.1972
0.07780185280383342, 1564, 0.12512
0.07531611951653204, 1472, 0.11776
0.0806968739808211, 1627, 0.13016
0.036341989443604505, 768, 0.06144
0.10828662959587035, 2012, 0.16096
0.09723015114395313, 1925, 0.154
0.10157552771315019, 1917, 0.15336
0.06350204143684471, 1248, 0.09984
0.10285717138528581, 1968, 0.15744
0.1301928619655555, 2338, 0.18704
0.09177592930237004, 1688, 0.13504
0.06520394382835343, 1276, 0.10208
0.08654057300027813, 1663, 0.13304
0.08508253455468731, 1663, 0.13304
0.08876620580384423, 1739, 0.13912
0.06075772275292797, 1144, 0.09152
0.10009753847168103, 1899, 0.15192
0.12159687515088302, 2277, 0.18216
0.07359122032233105, 1441, 0.11528
0.04542453017908694, 888, 0.07104
0.09580089526042268, 1832, 0.14656
0.08481519098530298, 1698, 0.13584
0.09028307497662232, 1696, 0.13568
0.09075886574887257, 1729, 0.13832
0.10348739233990124, 1928, 0.15424
0.09185601576861262, 1797, 0.14376
0.11668827217411633, 2179, 0.17432
0.05935713032026976, 1148, 0.09184
0.07965623113919529, 1530, 0.1224
0.06999673770439452, 1397, 0.11176
0.09456109084700907, 1784, 0.14272
0.06919549685451339, 1407, 0.11256
0.09597914281544437, 1805, 0.1444
0.058747734798366265, 1126, 0.09008
0.08684250611064283, 1703, 0.13624
0.05438740083265641, 1093, 0.08744
0.11170936824992107, 2043, 0.16344
0.082519176422674, 1587, 0.12696
0.07863878821357977, 1478, 0.11824
0.08731861294188517, 1692, 0.13536
0.1088886187667096, 2023, 0.16184
0.08209630031756099, 1559, 0.12472
0.09535572541945402, 1790, 0.1432
0.12041603178340705, 2245, 0.1796
0.10345750021463605, 2006, 0.16048
0.09769349988092504, 1872, 0.14976
0.11281727325736733, 2162, 0.17296
0.10235455797824172, 1988, 0.15904
0.11255070229181825, 2188, 0.17504
0.07146436335690262, 1448, 0.11584
0.09350342493734806, 1742, 0.13936
0.09957573961745693, 1869, 0.14952
0.08364041244428719, 1646, 0.13168
0.09422323020601044, 1789, 0.14312
0.08934155397457964, 1634, 0.13072
0.14237094203090128, 2649, 0.21192
0.0980661804056455, 1871, 0.14968
0.10098193430893998, 1860, 0.1488
0.08139113989239466, 1591, 0.12728
0.10861518734014078, 1990, 0.1592
0.07365456721621844, 1387, 0.11096
0.10166712513154887, 1928, 0.15424
0.07265409524132584, 1344, 0.10752
0.07537225964420027, 1461, 0.11688
