Time to failure, Number of defective sites, Fraction of defect
0.009347109041576294, 235, 0.0235
0.016033059585764786, 387, 0.0387
0.014782275588123053, 388, 0.0388
0.010356609330553079, 269, 0.0269
0.013006091455187203, 341, 0.0341
0.012336193137628555, 335, 0.0335
0.010743126192392918, 295, 0.0295
0.008582895890262827, 215, 0.0215
0.006507271949609481, 194, 0.0194
0.017569824039082322, 445, 0.0445
0.011542936026221196, 261, 0.0261
0.009503726810746887, 278, 0.0278
0.014540335239973565, 391, 0.0391
0.00993386530000683, 292, 0.0292
0.009796798851190343, 273, 0.0273
0.008486181972115757, 240, 0.024
0.005844200381710568, 162, 0.0162
0.00942509442116712, 261, 0.0261
0.01426773708424939, 377, 0.0377
0.009644203186609752, 290, 0.029
0.011418699825669877, 325, 0.0325
0.0077477013729457846, 199, 0.0199
0.00954849971050299, 255, 0.0255
0.009408647737949805, 230, 0.023
0.01633614825377535, 399, 0.0399
0.004692559953413985, 116, 0.0116
0.006997713909715462, 171, 0.0171
0.009451408281293193, 251, 0.0251
0.011496246898313179, 315, 0.0315
0.005554230686571615, 167, 0.0167
0.011668765165336051, 293, 0.0293
0.014754755887372616, 368, 0.0368
0.007322942496984964, 209, 0.0209
0.008925601873060263, 238, 0.0238
0.009306807434210737, 261, 0.0261
0.009885158150297368, 271, 0.0271
0.012918629843056502, 370, 0.037
0.007585372012000522, 217, 0.0217
0.011189236942618492, 310, 0.031
0.01148003369000346, 300, 0.03
0.009971264933114366, 303, 0.0303
0.013270738575269572, 349, 0.0349
0.014131817010670197, 406, 0.0406
0.004126375651340316, 109, 0.0109
0.011592846684559717, 298, 0.0298
0.015758215053576996, 432, 0.0432
0.006962610615246947, 180, 0.018
0.010584195187488071, 261, 0.0261
0.009933989250410025, 272, 0.0272
0.012822958442300074, 313, 0.0313
0.010234025536175665, 262, 0.0262
0.014321453684154732, 375, 0.0375
0.008068178495819754, 220, 0.022
0.016478737291105033, 440, 0.044
0.01146747555057195, 318, 0.0318
0.012348017111521122, 329, 0.0329
0.011646163260882933, 294, 0.0294
0.009083290393308886, 247, 0.0247
0.009022244453237684, 209, 0.0209
0.011296828548289272, 285, 0.0285
0.008043078506545008, 224, 0.0224
0.012445279937559797, 300, 0.03
0.009258582643512177, 268, 0.0268
0.007321219312288073, 207, 0.0207
0.009395634628305059, 237, 0.0237
0.013795134018176778, 369, 0.0369
0.016754582941951705, 414, 0.0414
0.011378797390972814, 296, 0.0296
0.0027995914364386497, 65, 0.0065
0.011686225759100647, 308, 0.0308
0.0101310010942595, 226, 0.0226
0.006562734196115116, 201, 0.0201
0.006046573692527616, 158, 0.0158
0.011328039220672785, 282, 0.0282
0.011517843629480115, 303, 0.0303
0.007606348661782595, 196, 0.0196
0.008430377444664622, 220, 0.022
0.012855254835096242, 338, 0.0338
0.01388236848421376, 351, 0.0351
0.00884525826688117, 243, 0.0243
0.013616463756903383, 348, 0.0348
0.011536101015652481, 285, 0.0285
0.008244205173044146, 247, 0.0247
0.010454956696604555, 264, 0.0264
0.0045587490832695865, 133, 0.0133
0.015430821355609275, 385, 0.0385
0.010463353406090819, 235, 0.0235
0.010241487738590254, 264, 0.0264
0.01186162882469761, 326, 0.0326
0.0113427052734351, 298, 0.0298
0.008026395629376838, 203, 0.0203
0.011090481593917357, 297, 0.0297
0.008229936565839964, 197, 0.0197
0.013899467366063137, 336, 0.0336
0.011040414641848238, 294, 0.0294
0.01263428026629127, 335, 0.0335
0.007498803042261874, 205, 0.0205
0.008737280839073562, 245, 0.0245
0.01124185540458256, 299, 0.0299
0.014403385148726145, 380, 0.038
0.013942601570306625, 367, 0.0367
0.007103959979539576, 176, 0.0176
0.0072493663439474, 175, 0.0175
0.013906866130873802, 351, 0.0351
0.012120832074929111, 331, 0.0331
0.008989647195711593, 239, 0.0239
0.010217551873934373, 252, 0.0252
0.00938487062963007, 265, 0.0265
0.007611322118946842, 218, 0.0218
0.004208245026074141, 116, 0.0116
0.010552058623236889, 296, 0.0296
0.011713376383261068, 306, 0.0306
0.007621105000917883, 189, 0.0189
0.011328769054258715, 289, 0.0289
0.008868923617193939, 274, 0.0274
0.012695460812907159, 347, 0.0347
0.0033320850174190786, 112, 0.0112
0.008166833721483918, 229, 0.0229
0.007925171523806803, 193, 0.0193
0.011663037587514783, 314, 0.0314
0.015257558519453105, 402, 0.0402
0.012604342517719828, 341, 0.0341
0.011654256434912063, 344, 0.0344
0.010588271122219361, 286, 0.0286
0.010574639199743434, 290, 0.029
0.005462319893741631, 146, 0.0146
0.014458056960937866, 375, 0.0375
0.012571624292889539, 345, 0.0345
0.012046055718331478, 310, 0.031
0.008687368718200911, 218, 0.0218
0.0061785482168452395, 161, 0.0161
0.010879694941359784, 277, 0.0277
0.006335914968735179, 173, 0.0173
0.011889138892975121, 330, 0.033
0.012973669875138863, 318, 0.0318
0.005284100979019208, 147, 0.0147
0.006070978480155033, 153, 0.0153
0.015247649512986806, 385, 0.0385
0.0053953155804793195, 169, 0.0169
