Time to failure, Number of defective sites, Fraction of defect
0.012675013006470393, 1167, 0.06668571428571429
0.012770469211232942, 1317, 0.07525714285714286
0.010976667453901355, 1080, 0.061714285714285715
0.01799182597706414, 1643, 0.09388571428571428
0.017594614617603425, 1638, 0.0936
0.01456700940509267, 1370, 0.07828571428571429
0.01574231608549865, 1484, 0.0848
0.02263254556922631, 1968, 0.11245714285714285
0.013927438846672328, 1365, 0.078
0.010396272119941647, 1020, 0.05828571428571429
0.018742117997851273, 1659, 0.0948
0.011918788168999238, 1078, 0.0616
0.013204325145027528, 1269, 0.07251428571428571
0.01094001505967993, 1025, 0.05857142857142857
0.01436313589985541, 1359, 0.07765714285714286
0.016936027156998337, 1590, 0.09085714285714286
0.01589738086083837, 1516, 0.08662857142857143
0.011323254855129607, 1064, 0.0608
0.009533245282702161, 889, 0.0508
0.015608110658268943, 1475, 0.08428571428571428
0.015944186236888428, 1459, 0.08337142857142857
0.010977003419498695, 1049, 0.059942857142857145
0.016303616637983794, 1560, 0.08914285714285715
0.01714537935132274, 1566, 0.08948571428571428
0.015234607940471894, 1408, 0.08045714285714285
0.024047936072989877, 2185, 0.12485714285714286
0.013982356216536576, 1261, 0.07205714285714286
0.00915928834055726, 847, 0.0484
0.0163015415680599, 1561, 0.0892
0.014714471573501194, 1373, 0.07845714285714285
0.006262401867843728, 605, 0.03457142857142857
0.017155368568536333, 1704, 0.09737142857142857
0.016013085840388113, 1495, 0.08542857142857142
0.012340670336991637, 1199, 0.06851428571428571
0.008697951626907155, 847, 0.0484
0.011844550868111712, 1169, 0.0668
0.009344663863905318, 878, 0.05017142857142857
0.011017353442311528, 1037, 0.059257142857142855
0.01005156685078192, 994, 0.0568
0.01625605615493845, 1522, 0.08697142857142857
0.010843894339118086, 1009, 0.05765714285714286
0.01786536913758396, 1616, 0.09234285714285714
0.019822853366363087, 1831, 0.10462857142857143
0.012404974701125594, 1219, 0.06965714285714286
0.00925310227357022, 884, 0.05051428571428571
0.0158067263171294, 1522, 0.08697142857142857
0.014028110771013553, 1358, 0.0776
0.01422915036678174, 1336, 0.07634285714285714
0.015644611140978027, 1462, 0.08354285714285714
0.019759611045615008, 1822, 0.10411428571428571
0.015096525359041392, 1472, 0.08411428571428571
0.0163503542422064, 1535, 0.08771428571428572
0.012794051172887067, 1238, 0.07074285714285715
0.014626082612667278, 1372, 0.0784
0.017982829388790755, 1705, 0.09742857142857143
0.014447630743427087, 1417, 0.08097142857142857
0.016911842920119918, 1573, 0.08988571428571429
0.01176191222326952, 1160, 0.06628571428571428
0.014145931522815397, 1364, 0.07794285714285715
0.01141311279868167, 1145, 0.06542857142857143
0.012120695489355815, 1158, 0.06617142857142858
0.013618138463724524, 1274, 0.0728
0.009397533657367356, 939, 0.053657142857142855
0.021815387463966843, 1983, 0.11331428571428571
0.009501498618755487, 867, 0.049542857142857145
0.00855360987342683, 811, 0.046342857142857144
0.015300265618230943, 1423, 0.08131428571428571
0.01729348200687939, 1602, 0.09154285714285715
0.014668351724345673, 1411, 0.08062857142857142
0.01003114563878238, 958, 0.05474285714285714
0.015159389474236014, 1466, 0.08377142857142857
0.01748749887626214, 1652, 0.0944
0.012352494691703365, 1173, 0.06702857142857142
0.014514048362028834, 1399, 0.07994285714285715
0.011742547988288835, 1147, 0.06554285714285714
0.019802599875073636, 1862, 0.1064
0.01579453021357157, 1493, 0.08531428571428572
0.012895298534327835, 1205, 0.06885714285714285
0.014008044720348377, 1326, 0.07577142857142857
0.015667717267015498, 1450, 0.08285714285714285
0.011945701015113875, 1142, 0.06525714285714286
0.01640861670936548, 1589, 0.0908
0.013903490289531962, 1320, 0.07542857142857143
0.013375455224268867, 1325, 0.07571428571428572
0.013116229494791893, 1266, 0.07234285714285714
0.01818382687762041, 1714, 0.09794285714285714
0.014310821942922249, 1360, 0.07771428571428571
0.016681505818220376, 1499, 0.08565714285714286
0.012545397504793613, 1283, 0.07331428571428572
0.01847712572260685, 1706, 0.09748571428571429
0.013674132443769355, 1312, 0.07497142857142858
0.016115571113514054, 1548, 0.08845714285714286
0.01658443959535935, 1540, 0.088
0.00861168786966077, 853, 0.04874285714285714
0.02056968816033417, 1923, 0.10988571428571428
0.014287830177225748, 1314, 0.07508571428571428
0.010904690435763678, 1037, 0.059257142857142855
0.013908424407446947, 1378, 0.07874285714285714
0.013130867282290121, 1257, 0.07182857142857142
0.011614408491733353, 1131, 0.06462857142857142
0.013132361968994838, 1309, 0.0748
0.01843544836575274, 1696, 0.09691428571428572
0.01969586466545479, 1824, 0.10422857142857143
0.01774918140766517, 1675, 0.09571428571428571
0.014651361403130463, 1361, 0.07777142857142857
0.017917293332742404, 1707, 0.09754285714285714
0.010664564305665735, 1037, 0.059257142857142855
0.013105052092875, 1230, 0.07028571428571428
0.012898991778697877, 1233, 0.07045714285714286
0.012832619676554646, 1189, 0.06794285714285714
0.010367870198806086, 1017, 0.058114285714285716
0.01176708352984189, 1145, 0.06542857142857143
0.018509179075155063, 1729, 0.0988
0.015315463877384531, 1419, 0.08108571428571429
0.017438095546141865, 1667, 0.09525714285714286
0.017047875585937008, 1597, 0.09125714285714286
0.016579939992719273, 1646, 0.09405714285714285
0.015515399496274264, 1457, 0.08325714285714286
0.013919677925421193, 1376, 0.07862857142857142
0.015749932997099134, 1526, 0.0872
0.01481892734245348, 1464, 0.08365714285714286
0.020368764735782797, 1793, 0.10245714285714286
0.01654208277028043, 1506, 0.08605714285714286
0.018174388279657946, 1690, 0.09657142857142857
0.014749821914276175, 1381, 0.07891428571428571
0.011363796776532492, 1103, 0.06302857142857143
0.014906745697464007, 1424, 0.08137142857142857
0.01722544857059636, 1657, 0.09468571428571429
0.018067550925786963, 1667, 0.09525714285714286
0.015248467631577549, 1405, 0.08028571428571428
0.013673327133398165, 1300, 0.07428571428571429
0.018475971058650485, 1647, 0.09411428571428572
0.018119070070454456, 1651, 0.09434285714285714
0.01747766464938507, 1651, 0.09434285714285714
0.01630426543199605, 1552, 0.08868571428571428
0.008578260504704033, 846, 0.048342857142857146
0.015472562656428608, 1440, 0.08228571428571428
0.01364823458202438, 1305, 0.07457142857142857
0.011301750084782427, 1080, 0.061714285714285715
0.013822620071972465, 1335, 0.07628571428571429
0.012183301863513202, 1204, 0.0688
0.015201633493978723, 1500, 0.08571428571428572
0.015625744926506802, 1399, 0.07994285714285715
0.018337606544701762, 1688, 0.09645714285714285
0.015849458693476624, 1458, 0.08331428571428572
0.013105863628185194, 1256, 0.07177142857142857
0.018018622512717502, 1768, 0.10102857142857143
0.007109102017012597, 706, 0.040342857142857146
0.010685125913289814, 1030, 0.05885714285714286
0.0094052108056565, 918, 0.052457142857142855
0.01652501742159543, 1606, 0.09177142857142857
0.01655973093598193, 1513, 0.08645714285714286
0.012177353723553922, 1147, 0.06554285714285714
0.01694855453392543, 1557, 0.08897142857142858
0.01705430557546181, 1587, 0.09068571428571429
0.01592033147046462, 1514, 0.08651428571428571
0.012446005525387611, 1197, 0.0684
0.01893126619812598, 1781, 0.10177142857142857
0.015149374068524936, 1371, 0.07834285714285714
0.011053368284231322, 1053, 0.06017142857142857
0.009391084874183327, 965, 0.055142857142857146
0.010872685014727339, 1036, 0.0592
0.013293229908165411, 1262, 0.07211428571428571
0.006194895359531469, 617, 0.035257142857142855
0.010121468640713175, 966, 0.0552
0.017360401991116416, 1617, 0.0924
0.01398556727112651, 1385, 0.07914285714285714
0.016055854085126622, 1517, 0.08668571428571428
0.009057293569053177, 918, 0.052457142857142855
0.014524571443345449, 1355, 0.07742857142857143
0.017623332366592057, 1709, 0.09765714285714286
0.008070781504259194, 785, 0.04485714285714286
0.010353269528713079, 1021, 0.05834285714285714
0.012393447059126544, 1248, 0.07131428571428572
0.010947338091658479, 1036, 0.0592
0.017355786798599487, 1645, 0.094
0.009745304086383046, 966, 0.0552
0.009920936716269983, 975, 0.055714285714285716
0.012201666715249842, 1177, 0.06725714285714286
0.011783357168629351, 1094, 0.06251428571428572
0.017004196357013536, 1543, 0.08817142857142857
0.017102705187661615, 1614, 0.09222857142857142
0.01395854944602898, 1316, 0.0752
0.012584948153622065, 1148, 0.0656
0.013296486337683114, 1272, 0.07268571428571428
0.013402588163535597, 1236, 0.07062857142857143
0.014036659877120857, 1325, 0.07571428571428572
0.016799719799233014, 1651, 0.09434285714285714
0.012068559041128711, 1158, 0.06617142857142858
0.020752236242244964, 1907, 0.10897142857142857
0.013749328029223988, 1309, 0.0748
0.018308037450099617, 1661, 0.09491428571428571
0.01165536171929518, 1184, 0.06765714285714286
0.017122406460835706, 1599, 0.09137142857142858
0.013905611224105194, 1295, 0.074
0.007313155493127076, 728, 0.0416
0.01267467458573149, 1176, 0.0672
0.02208195179299517, 1934, 0.11051428571428572
0.019261993597163986, 1797, 0.10268571428571428
0.013990982290754772, 1279, 0.07308571428571428
0.018888093762170308, 1726, 0.09862857142857143
0.01926540056524178, 1799, 0.1028
0.014800310165395078, 1379, 0.0788
0.011095419434658223, 1092, 0.0624
0.013077805715772885, 1246, 0.0712
0.010080547404902713, 968, 0.05531428571428571
0.017356353423853426, 1678, 0.09588571428571428
0.01625483044830966, 1548, 0.08845714285714286
0.018630183173094613, 1724, 0.09851428571428572
0.015266689706725924, 1456, 0.0832
0.019423030680076264, 1823, 0.10417142857142857
0.016614499437221167, 1518, 0.08674285714285715
0.010174916007209822, 983, 0.056171428571428574
0.018909552486340665, 1789, 0.10222857142857143
0.01458909272005262, 1357, 0.07754285714285715
0.007299406230029974, 681, 0.038914285714285714
0.012048335954954591, 1136, 0.06491428571428572
0.014038727445126714, 1321, 0.07548571428571428
0.014835661156687437, 1405, 0.08028571428571428
0.015911200175778805, 1493, 0.08531428571428572
0.00887939155087385, 896, 0.0512
0.018920056879761744, 1791, 0.10234285714285714
0.008354058777602421, 861, 0.0492
0.015082361578285818, 1424, 0.08137142857142857
0.01829947340758646, 1719, 0.09822857142857143
0.016253137444292735, 1503, 0.08588571428571429
0.015493928136717218, 1424, 0.08137142857142857
0.013877072559295956, 1291, 0.07377142857142857
0.008835857490217541, 866, 0.049485714285714286
0.010166556402149697, 989, 0.05651428571428571
0.01701221878572914, 1526, 0.0872
0.013070211127425797, 1284, 0.07337142857142857
0.01462890612575464, 1353, 0.07731428571428571
0.019827697206909748, 1810, 0.10342857142857143
0.015834984997563566, 1507, 0.08611428571428571
0.011128330505527737, 1116, 0.06377142857142858
0.011956613637448115, 1100, 0.06285714285714286
0.00992312033466978, 1019, 0.05822857142857143
0.011808637936854651, 1115, 0.06371428571428571
0.01813333655328286, 1651, 0.09434285714285714
0.012676676862199247, 1208, 0.06902857142857143
0.013014288984947152, 1260, 0.072
0.009519745285763591, 905, 0.05171428571428571
0.01553054673325706, 1520, 0.08685714285714285
0.017803654855391482, 1668, 0.09531428571428571
0.016940334664255083, 1558, 0.08902857142857143
0.012831647390318536, 1214, 0.06937142857142857
0.013958896103622737, 1355, 0.07742857142857143
0.017804738162051175, 1681, 0.09605714285714285
0.015783324300355284, 1482, 0.08468571428571428
0.011955041986397096, 1114, 0.06365714285714286
0.014388338342864355, 1304, 0.07451428571428571
0.016689764359845767, 1629, 0.09308571428571429
0.01772405247364675, 1661, 0.09491428571428571
0.020253376112977853, 1864, 0.10651428571428571
0.012890573302141342, 1245, 0.07114285714285715
0.01792495191096661, 1660, 0.09485714285714286
0.014549528938515627, 1364, 0.07794285714285715
0.015664258547407876, 1517, 0.08668571428571428
0.013391222531457619, 1303, 0.07445714285714286
0.012479234114783806, 1197, 0.0684
0.017017126888165163, 1574, 0.08994285714285714
0.006831932145524833, 657, 0.03754285714285714
0.012735808956263498, 1159, 0.06622857142857143
0.01348040239004935, 1289, 0.07365714285714285
0.015534656632638616, 1429, 0.08165714285714286
0.014566000739527074, 1367, 0.07811428571428572
0.016329518439429532, 1490, 0.08514285714285715
0.015451179901186125, 1448, 0.08274285714285715
0.013040422188565624, 1242, 0.07097142857142857
0.01160216685895688, 1153, 0.06588571428571428
0.011582862406222125, 1064, 0.0608
0.020087807885509245, 1821, 0.10405714285714286
0.012206306710156253, 1159, 0.06622857142857143
0.01242010052925786, 1170, 0.06685714285714285
0.015050374665800786, 1432, 0.08182857142857143
0.01343760749823124, 1260, 0.072
0.008249099391137977, 816, 0.04662857142857143
0.011458166896594972, 1077, 0.06154285714285714
0.018293405689594342, 1679, 0.09594285714285715
0.015123711163259279, 1403, 0.08017142857142857
0.012295843204231853, 1186, 0.06777142857142857
0.012160064614235943, 1131, 0.06462857142857142
0.011251953369034494, 1080, 0.061714285714285715
0.01503389428655392, 1369, 0.07822857142857143
0.017233196632618398, 1606, 0.09177142857142857
0.010432916924702579, 1047, 0.059828571428571425
0.013462643671637365, 1269, 0.07251428571428571
0.015198944340191676, 1416, 0.08091428571428572
0.013084460959025811, 1242, 0.07097142857142857
0.014800578981389725, 1390, 0.07942857142857143
0.016491009963731807, 1548, 0.08845714285714286
0.013284814146958502, 1321, 0.07548571428571428
0.017143427595791908, 1620, 0.09257142857142857
0.020029482361018387, 1880, 0.10742857142857143
0.014314171788078681, 1359, 0.07765714285714286
0.008408718993796858, 787, 0.04497142857142857
0.015449548166943005, 1434, 0.08194285714285714
0.010263948125780905, 1001, 0.0572
0.016961149727683856, 1526, 0.0872
