Time to failure, Number of defective sites, Fraction of defect
0.03392441721852166, 2840, 0.2272
0.036762630296506615, 2990, 0.2392
0.02615474933228881, 2304, 0.18432
0.03138202965079802, 2563, 0.20504
0.03645334881330375, 2981, 0.23848
0.031543566831305984, 2670, 0.2136
0.030434040076126424, 2489, 0.19912
0.027169390680011875, 2350, 0.188
0.024870155818398593, 2174, 0.17392
0.022182907994584906, 1919, 0.15352
0.040403635538284265, 3156, 0.25248
0.04377407586571985, 3470, 0.2776
0.013021321036751143, 1249, 0.09992
0.03441112878705047, 2777, 0.22216
0.040292657967125806, 3130, 0.2504
0.026836801890340618, 2414, 0.19312
0.03434822588342234, 2914, 0.23312
0.04566714724616306, 3550, 0.284
0.045396108886106755, 3502, 0.28016
0.023641936545749732, 2067, 0.16536
0.0229850752584932, 2058, 0.16464
0.040637757061334094, 3184, 0.25472
0.03470188623089176, 2906, 0.23248
0.029577856884451626, 2489, 0.19912
0.027394176007770884, 2359, 0.18872
0.043936606016360694, 3397, 0.27176
0.04589592122923211, 3486, 0.27888
0.0343746942077439, 2833, 0.22664
0.05963955705502329, 4254, 0.34032
0.03669005652416399, 2933, 0.23464
0.03703402851899386, 3023, 0.24184
0.023510701701576965, 2099, 0.16792
0.019368729289738457, 1740, 0.1392
0.033499089722930794, 2776, 0.22208
0.03473140198798288, 2792, 0.22336
0.029134977144973404, 2381, 0.19048
0.023995394249876786, 2091, 0.16728
0.040629587527698595, 3233, 0.25864
0.037996007813558934, 3004, 0.24032
0.03701121349295784, 2891, 0.23128
0.03960250065297387, 3150, 0.252
0.03346793375106896, 2791, 0.22328
0.0357550540305824, 2942, 0.23536
0.040474608716492284, 3247, 0.25976
0.03500997820347497, 2873, 0.22984
0.04651903603811753, 3600, 0.288
0.03794139635816659, 2935, 0.2348
0.019461637322903198, 1753, 0.14024
0.022230546645927017, 1951, 0.15608
0.03570705860740663, 2925, 0.234
0.03321279374952722, 2726, 0.21808
0.03748936725334903, 3053, 0.24424
0.03189629799313209, 2616, 0.20928
0.03571091180075429, 2926, 0.23408
0.03778007140458, 3061, 0.24488
0.05225229785366338, 3752, 0.30016
0.023116439440754515, 1994, 0.15952
0.04644806573987064, 3501, 0.28008
0.04973817559183191, 3723, 0.29784
0.04861778034024934, 3592, 0.28736
0.045292203965354036, 3525, 0.282
0.040802352109380886, 3158, 0.25264
0.011590031664231741, 1100, 0.088
0.03074583818800972, 2566, 0.20528
