Time to failure, Number of defective sites, Fraction of defect
0.02595114856138393, 3777, 0.30216
0.03938841958490902, 4684, 0.37472
0.026147571586211334, 3798, 0.30384
0.01962394361706024, 3100, 0.248
0.01407148748187853, 2532, 0.20256
0.01938082185968644, 3125, 0.25
0.020585632379229227, 3289, 0.26312
0.03571927130010992, 4493, 0.35944
0.03152086266203743, 4253, 0.34024
0.02192149431887415, 3359, 0.26872
0.024854659244285433, 3725, 0.298
0.03699648128484907, 4511, 0.36088
0.016456266067414765, 2810, 0.2248
0.0310249566032406, 4129, 0.33032
0.025260119292983028, 3736, 0.29888
0.03921809993796888, 4768, 0.38144
0.028108141278850262, 3975, 0.318
0.023769302211985255, 3563, 0.28504
0.03624535104775127, 4535, 0.3628
0.031210358634809112, 4236, 0.33888
0.0245563441783184, 3679, 0.29432
0.0224044405414967, 3473, 0.27784
0.0329333974686638, 4303, 0.34424
0.028850559216851968, 4017, 0.32136
0.020838459773740325, 3240, 0.2592
0.01888260156684707, 3002, 0.24016
0.03725081696140506, 4641, 0.37128
0.03546642657681715, 4478, 0.35824
0.026046346611218314, 3845, 0.3076
0.02335044255551266, 3590, 0.2872
0.022910934033104974, 3472, 0.27776
0.018655298199275642, 3040, 0.2432
0.02623566035536932, 3832, 0.30656
0.0263733598393356, 3839, 0.30712
0.02909634815188086, 4066, 0.32528
0.03205335695933033, 4230, 0.3384
0.03643230559377782, 4507, 0.36056
0.042522717699359794, 4930, 0.3944
0.04269873125965437, 4943, 0.39544
0.02782333396919437, 3895, 0.3116
0.02820298419757046, 3937, 0.31496
0.027101002933233347, 3957, 0.31656
0.023208456885443703, 3600, 0.288
0.0419003983384383, 4901, 0.39208
0.020972157986444678, 3346, 0.26768
0.02811790751996017, 3949, 0.31592
0.024893888007313892, 3650, 0.292
0.025632724304752455, 3713, 0.29704
0.037755542450797014, 4716, 0.37728
0.036527152145640444, 4574, 0.36592
0.03404029910398234, 4439, 0.35512
0.03230191717745344, 4334, 0.34672
0.038328083960201514, 4687, 0.37496
0.03968698805391354, 4679, 0.37432
0.023498834947343117, 3540, 0.2832
0.03384159249777316, 4389, 0.35112
0.04526937416790961, 5095, 0.4076
0.02982711501093986, 4082, 0.32656
0.024183951844559907, 3638, 0.29104
0.0276568678907744, 3844, 0.30752
0.014863780572778222, 2558, 0.20464
0.01908172223111878, 3100, 0.248
0.03265988395874544, 4295, 0.3436
0.031051243912051683, 4155, 0.3324
0.03593640186277023, 4538, 0.36304
0.02352274192546344, 3492, 0.27936
0.034448047471432715, 4484, 0.35872
0.04264143994680359, 4964, 0.39712
0.027946596335881493, 3996, 0.31968
0.041038239624283865, 4804, 0.38432
0.029793336253728927, 4126, 0.33008
0.021493337764739658, 3306, 0.26448
0.030681204776436242, 4252, 0.34016
0.023928430600926927, 3570, 0.2856
0.03393181706970036, 4366, 0.34928
0.02684241323844829, 3826, 0.30608
0.023491996521701662, 3508, 0.28064
0.03485026568698769, 4418, 0.35344
0.016363254933214624, 2727, 0.21816
0.019920818051917817, 3173, 0.25384
0.02558025431681083, 3723, 0.29784
0.02584250118360191, 3780, 0.3024
0.02705681846382544, 3859, 0.30872
0.013396147112826442, 2314, 0.18512
0.034693832601523825, 4430, 0.3544
0.020670439499103032, 3304, 0.26432
0.029514148045685716, 4111, 0.32888
0.023429789379213535, 3590, 0.2872
0.017038001710495746, 2853, 0.22824
0.041092054964397634, 4833, 0.38664
0.030835107346450723, 4185, 0.3348
0.026961511426861595, 3890, 0.3112
0.01781360435065621, 2924, 0.23392
0.010770009304532003, 2026, 0.16208
0.027628127652887687, 3933, 0.31464
0.03393428377818481, 4426, 0.35408
0.03517581805472316, 4503, 0.36024
0.034817757585769576, 4476, 0.35808
0.025820802720940738, 3687, 0.29496
0.022305470881511292, 3443, 0.27544
0.027867317812081103, 3929, 0.31432
0.028603720091088553, 3959, 0.31672
0.025609569381064665, 3716, 0.29728
0.03746291782565301, 4669, 0.37352
0.04016534927263296, 4814, 0.38512
0.02645249131477805, 3881, 0.31048
