Time to failure, Number of defective sites, Fraction of defect
0.05866357671221696, 2987, 0.23896
0.047340281226275954, 2511, 0.20088
0.04738300464977146, 2479, 0.19832
0.04931079615378946, 2594, 0.20752
0.04438532182945685, 2324, 0.18592
0.04877929780015825, 2513, 0.20104
0.038641602242193415, 2068, 0.16544
0.03319809846055186, 1855, 0.1484
0.055142793618858925, 2728, 0.21824
0.025224552955229677, 1444, 0.11552
0.03351233764056592, 1919, 0.15352
0.04255281213882341, 2243, 0.17944
0.05407321601493078, 2813, 0.22504
0.02551825827084, 1455, 0.1164
0.053941576844582444, 2763, 0.22104
0.054501406118305555, 2776, 0.22208
0.05758988692351413, 2966, 0.23728
0.05344450990081327, 2763, 0.22104
0.030358233293445384, 1715, 0.1372
0.04526119832140212, 2444, 0.19552
0.03334794143170551, 1836, 0.14688
0.05920392650245705, 3078, 0.24624
0.051808950860383986, 2653, 0.21224
0.02697956597830519, 1510, 0.1208
0.025201190449854582, 1387, 0.11096
0.05253167897126348, 2728, 0.21824
0.033517052268350264, 1867, 0.14936
0.03814744723586158, 2054, 0.16432
0.03782477317777594, 2091, 0.16728
0.040824461283468554, 2189, 0.17512
0.04540580094880159, 2430, 0.1944
0.051259706278371626, 2745, 0.2196
0.048590756138413835, 2586, 0.20688
0.030251722580310624, 1666, 0.13328
0.02152734521529424, 1222, 0.09776
0.05004026451914993, 2643, 0.21144
0.039283896223478075, 2140, 0.1712
0.041738763575269795, 2267, 0.18136
0.03936292007595597, 2117, 0.16936
0.04059319222023029, 2137, 0.17096
0.03920319648462577, 2057, 0.16456
0.04384731358311179, 2370, 0.1896
0.0507114418541684, 2669, 0.21352
0.04982250059765573, 2585, 0.2068
0.055990315829376795, 2932, 0.23456
0.046043992436424666, 2474, 0.19792
0.05951942700787252, 3074, 0.24592
0.05982290894441683, 3006, 0.24048
0.04885763587274092, 2549, 0.20392
0.05048182983729639, 2645, 0.2116
0.04860372964744605, 2605, 0.2084
0.029016081443693068, 1590, 0.1272
0.03725622816027494, 1987, 0.15896
0.03408939518769145, 1874, 0.14992
0.03214181966993711, 1802, 0.14416
0.049746740800190314, 2674, 0.21392
0.056216401463507946, 2882, 0.23056
0.02475286716253295, 1401, 0.11208
0.04363436714589477, 2410, 0.1928
0.029530393137603365, 1697, 0.13576
0.05009179980534812, 2671, 0.21368
0.01982117213533706, 1137, 0.09096
0.023642469515802476, 1375, 0.11
0.02447967143112689, 1431, 0.11448
0.032660630367499756, 1785, 0.1428
0.03508411995489249, 1927, 0.15416
0.03268544085760907, 1796, 0.14368
0.014215679028372992, 838, 0.06704
0.04075804435763302, 2238, 0.17904
0.03546996764517005, 1918, 0.15344
0.0353747131370416, 1904, 0.15232
0.04137736071601719, 2248, 0.17984
0.046788343194931865, 2390, 0.1912
0.02009269646169638, 1224, 0.09792
0.03583797364258081, 1967, 0.15736
0.049746532913377405, 2600, 0.208
0.0458615400235685, 2442, 0.19536
0.0528295749537307, 2774, 0.22192
0.040624472839372296, 2222, 0.17776
0.06114535262696378, 3062, 0.24496
0.03332929794091847, 1799, 0.14392
0.04140897642888317, 2276, 0.18208
0.030653649454027126, 1664, 0.13312
0.0454490490641306, 2439, 0.19512
0.04127277338676657, 2221, 0.17768
0.03537630856065775, 1927, 0.15416
0.03610564765347809, 1920, 0.1536
0.02773012785675313, 1509, 0.12072
0.047303693117802394, 2474, 0.19792
0.054045470154914024, 2832, 0.22656
0.05027792274512144, 2573, 0.20584
0.04350736316357033, 2310, 0.1848
0.031122695805787505, 1716, 0.13728
0.05130111469429399, 2748, 0.21984
0.060704266397743206, 3051, 0.24408
0.04324583596810859, 2282, 0.18256
0.03613882535716522, 1998, 0.15984
0.0370171572449218, 2027, 0.16216
0.04884104690395727, 2603, 0.20824
0.04233823610368968, 2224, 0.17792
0.030957949276994457, 1710, 0.1368
0.01998131387487273, 1182, 0.09456
0.051095546388807, 2667, 0.21336
0.04026238308799308, 2201, 0.17608
0.0529797041370864, 2759, 0.22072
0.05629018903686778, 2929, 0.23432
0.05163241539407012, 2691, 0.21528
0.0388045057738937, 2082, 0.16656
0.04353314660481526, 2338, 0.18704
0.03354587411153147, 1790, 0.1432
0.04587206953190556, 2506, 0.20048
0.041192260371255986, 2192, 0.17536
0.04288144296022764, 2281, 0.18248
0.04262945143363844, 2330, 0.1864
0.047655884523414516, 2501, 0.20008
0.02593786965241069, 1497, 0.11976
0.055682128003950636, 2857, 0.22856
0.03902149338267078, 2088, 0.16704
0.04462490211982154, 2411, 0.19288
0.03250464818505191, 1885, 0.1508
0.056749339942619784, 2921, 0.23368
0.04146268341677892, 2117, 0.16936
0.03340419349852011, 1850, 0.148
0.029314271387105253, 1639, 0.13112
0.04340000656074751, 2327, 0.18616
0.04082870251119076, 2220, 0.1776
0.053596372822027664, 2827, 0.22616
0.03530682257008693, 1909, 0.15272
0.02829931142537732, 1575, 0.126
0.033093770132336095, 1911, 0.15288
0.03402481476262761, 1799, 0.14392
0.03839651712149231, 2153, 0.17224
0.04037522288713044, 2199, 0.17592
0.05886074129692862, 3031, 0.24248
0.035034552066856, 1888, 0.15104
0.048383475206603924, 2593, 0.20744
0.02818204217764312, 1588, 0.12704
0.04040129951542801, 2210, 0.1768
0.03791439262877543, 2170, 0.1736
0.03503508501056517, 1947, 0.15576
0.02776388170977995, 1579, 0.12632
0.0401200885665754, 2188, 0.17504
0.053304138597943085, 2801, 0.22408
0.05428863809549395, 2860, 0.2288
0.024802484609271428, 1402, 0.11216
0.03147044503314746, 1725, 0.138
0.04816383243952692, 2563, 0.20504
0.045870221868474226, 2397, 0.19176
0.055201752533398166, 2905, 0.2324
0.04743150508563476, 2542, 0.20336
0.02747500751005783, 1500, 0.12
0.04377985986395618, 2323, 0.18584
0.043271392151724375, 2300, 0.184
0.056559360970855475, 2928, 0.23424
0.039235891411586975, 2167, 0.17336
0.03155263565880919, 1774, 0.14192
0.05551953194921189, 2837, 0.22696
0.039168976000289596, 2158, 0.17264
0.03940143979162414, 2157, 0.17256
0.03958043594266211, 2190, 0.1752
0.04211569997417682, 2241, 0.17928
0.04402741050772147, 2329, 0.18632
0.05050057904893442, 2615, 0.2092
0.046682712097786926, 2533, 0.20264
0.04230670505493739, 2278, 0.18224
0.04887699211763756, 2568, 0.20544
0.02767872058956193, 1600, 0.128
0.03137213019646305, 1742, 0.13936
